image_path,image_name,ground_truth
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest54.tif,forest54,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest55.tif,forest55,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest56.tif,forest56,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest57.tif,forest57,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest58.tif,forest58,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest59.tif,forest59,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest60.tif,forest60,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest61.tif,forest61,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest62.tif,forest62,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest63.tif,forest63,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest64.tif,forest64,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest65.tif,forest65,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest66.tif,forest66,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest67.tif,forest67,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest68.tif,forest68,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest69.tif,forest69,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest70.tif,forest70,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest71.tif,forest71,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest72.tif,forest72,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest73.tif,forest73,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest74.tif,forest74,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest75.tif,forest75,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest76.tif,forest76,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest77.tif,forest77,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest78.tif,forest78,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest79.tif,forest79,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest80.tif,forest80,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest81.tif,forest81,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest82.tif,forest82,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest83.tif,forest83,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest84.tif,forest84,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest85.tif,forest85,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest86.tif,forest86,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest87.tif,forest87,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest88.tif,forest88,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest89.tif,forest89,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest90.tif,forest90,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest91.tif,forest91,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest92.tif,forest92,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest93.tif,forest93,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest94.tif,forest94,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest95.tif,forest95,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest96.tif,forest96,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest97.tif,forest97,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest98.tif,forest98,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\forest\forest99.tif,forest99,forest
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway00.tif,freeway00,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway01.tif,freeway01,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway02.tif,freeway02,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway03.tif,freeway03,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway04.tif,freeway04,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway05.tif,freeway05,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway06.tif,freeway06,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway07.tif,freeway07,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway08.tif,freeway08,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway09.tif,freeway09,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway10.tif,freeway10,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway11.tif,freeway11,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway12.tif,freeway12,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway13.tif,freeway13,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway14.tif,freeway14,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway15.tif,freeway15,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway16.tif,freeway16,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway17.tif,freeway17,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway18.tif,freeway18,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway19.tif,freeway19,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway20.tif,freeway20,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway21.tif,freeway21,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway22.tif,freeway22,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway23.tif,freeway23,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway24.tif,freeway24,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway25.tif,freeway25,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway26.tif,freeway26,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway27.tif,freeway27,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway28.tif,freeway28,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway29.tif,freeway29,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway30.tif,freeway30,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway31.tif,freeway31,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway32.tif,freeway32,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway33.tif,freeway33,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway34.tif,freeway34,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway35.tif,freeway35,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway36.tif,freeway36,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway37.tif,freeway37,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway38.tif,freeway38,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway39.tif,freeway39,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway40.tif,freeway40,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway41.tif,freeway41,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway42.tif,freeway42,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway43.tif,freeway43,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway44.tif,freeway44,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway45.tif,freeway45,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway46.tif,freeway46,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway47.tif,freeway47,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway48.tif,freeway48,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway49.tif,freeway49,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway50.tif,freeway50,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway51.tif,freeway51,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway52.tif,freeway52,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway53.tif,freeway53,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway54.tif,freeway54,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway55.tif,freeway55,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway56.tif,freeway56,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway57.tif,freeway57,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway58.tif,freeway58,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway59.tif,freeway59,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway60.tif,freeway60,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway61.tif,freeway61,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway62.tif,freeway62,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway63.tif,freeway63,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway64.tif,freeway64,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway65.tif,freeway65,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway66.tif,freeway66,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway67.tif,freeway67,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway68.tif,freeway68,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway69.tif,freeway69,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway70.tif,freeway70,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway71.tif,freeway71,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway72.tif,freeway72,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway73.tif,freeway73,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway74.tif,freeway74,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway75.tif,freeway75,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway76.tif,freeway76,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway77.tif,freeway77,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway78.tif,freeway78,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway79.tif,freeway79,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway80.tif,freeway80,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway81.tif,freeway81,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway82.tif,freeway82,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway83.tif,freeway83,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway84.tif,freeway84,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway85.tif,freeway85,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway86.tif,freeway86,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway87.tif,freeway87,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway88.tif,freeway88,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway89.tif,freeway89,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway90.tif,freeway90,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway91.tif,freeway91,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway92.tif,freeway92,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway93.tif,freeway93,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway94.tif,freeway94,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway95.tif,freeway95,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway96.tif,freeway96,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway97.tif,freeway97,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway98.tif,freeway98,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\freeway\freeway99.tif,freeway99,freeway
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse00.tif,golfcourse00,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse01.tif,golfcourse01,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse02.tif,golfcourse02,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse03.tif,golfcourse03,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse04.tif,golfcourse04,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse05.tif,golfcourse05,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse06.tif,golfcourse06,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse07.tif,golfcourse07,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse08.tif,golfcourse08,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse09.tif,golfcourse09,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse10.tif,golfcourse10,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse11.tif,golfcourse11,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse12.tif,golfcourse12,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse13.tif,golfcourse13,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse14.tif,golfcourse14,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse15.tif,golfcourse15,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse16.tif,golfcourse16,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse17.tif,golfcourse17,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse18.tif,golfcourse18,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse19.tif,golfcourse19,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse20.tif,golfcourse20,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse21.tif,golfcourse21,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse22.tif,golfcourse22,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse23.tif,golfcourse23,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse24.tif,golfcourse24,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse25.tif,golfcourse25,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse26.tif,golfcourse26,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse27.tif,golfcourse27,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse28.tif,golfcourse28,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse29.tif,golfcourse29,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse30.tif,golfcourse30,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse31.tif,golfcourse31,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse32.tif,golfcourse32,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse33.tif,golfcourse33,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse34.tif,golfcourse34,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse35.tif,golfcourse35,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse36.tif,golfcourse36,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse37.tif,golfcourse37,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse38.tif,golfcourse38,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse39.tif,golfcourse39,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse40.tif,golfcourse40,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse41.tif,golfcourse41,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse42.tif,golfcourse42,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse43.tif,golfcourse43,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse44.tif,golfcourse44,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse45.tif,golfcourse45,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse46.tif,golfcourse46,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse47.tif,golfcourse47,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse48.tif,golfcourse48,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse49.tif,golfcourse49,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse50.tif,golfcourse50,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse51.tif,golfcourse51,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse52.tif,golfcourse52,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse53.tif,golfcourse53,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse54.tif,golfcourse54,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse55.tif,golfcourse55,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse56.tif,golfcourse56,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse57.tif,golfcourse57,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse58.tif,golfcourse58,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse59.tif,golfcourse59,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse60.tif,golfcourse60,golfcourse
D:\Dataset\UCMerced_LandUse_Dataset\Images\golfcourse\golfcourse61.tif,golfcourse61,golfcourse
